t,var,len_analytical_edge_states,Wtotal,figure_id,left_edge_indicator,right_edge_indicator
-0.6645569620253164,0.3189873417721519,1,1,1789,-3.996802888650556e-15,0.3211828042037684
-0.6645569620253164,0.330379746835443,1,1,1790,-2.664535259100372e-15,0.2958863622163648
-0.6645569620253164,0.34177215189873417,1,1,1791,-7.105427357600977e-15,0.27088318570274783
-0.6645569620253164,0.3531645569620253,1,1,1792,-4.440892098500617e-15,0.24626051934629073
-0.6645569620253164,0.36455696202531646,1,1,1793,-2.664535259100372e-15,0.22210213352746389
-0.6645569620253164,0.3759493670886076,1,1,1794,-2.4424906541753412e-15,0.19848159034243487
-0.6645569620253164,0.38734177215189874,1,1,1795,-5.107025913275707e-15,0.17545343243483466
-0.6645569620253164,0.3987341772151899,1,1,1796,-2.4424906541753412e-15,0.1530442360042231
-0.6645569620253164,0.41012658227848103,1,1,1797,-8.881784197001213e-15,0.13124988272894134
-0.6645569620253164,0.4215189873417722,1,1,1798,-3.1086244689504336e-15,0.1100596330892934
-0.6645569620253164,0.43291139240506327,1,1,1799,-2.8865798640254027e-15,0.08958758054070631
-0.6645569620253164,0.4443037974683544,2,2,1800,-5.107025913275707e-15,0.0706882121268153
-0.6645569620253164,0.45569620253164556,2,2,1801,-2.664535259100372e-15,0.05769522934105903
-0.6645569620253164,0.4670886075949367,2,2,1802,-0.06259017560485532,5.329070518200737e-15
-0.6645569620253164,0.47848101265822784,2,2,1803,-0.08676582146782953,5.995204332975827e-15
-0.6645569620253164,0.489873417721519,2,2,1804,-0.11767229181278993,5.329070518200737e-15
-0.6645569620253164,0.5012658227848101,2,2,1805,-0.15085354982292837,8.215650382226125e-15
-0.6645569620253164,0.5126582278481012,2,2,1806,-0.18610574865278331,5.107025913275707e-15
-0.6645569620253164,0.5240506329113924,2,2,1807,-0.2238711748006172,5.329070518200737e-15
-0.6645569620253164,0.5354430379746835,2,2,1808,-0.2645813664870302,3.774758283725525e-15
-0.6645569620253164,0.5468354430379747,2,2,1809,-0.30859681765439917,5.551115123125767e-15
-0.6645569620253164,0.5582278481012658,2,2,1810,-0.35624194952724,3.996802888650556e-15
-0.6645569620253164,0.569620253164557,2,2,1811,-0.40784546260352944,1.2434497875801676e-14
-0.6645569620253164,0.5810126582278481,2,2,1812,-0.46377224358169067,0.051922406483297004
-0.6645569620253164,0.5924050632911393,2,2,1813,-0.5244511017601411,0.08962006408804231
-0.6645569620253164,0.6037974683544304,2,2,1814,-0.5904067465664006,0.12484382081355418
-0.6645569620253164,0.6151898734177215,2,2,1815,-0.662305868908729,0.16206395084620404
-0.6645569620253164,0.6265822784810127,2,2,1816,-0.7410313959272091,0.2031727062978199
-0.6645569620253164,0.6379746835443038,2,2,1817,-0.8278107360682825,0.24928711282170668
-0.6645569620253164,0.649367088607595,2,2,1818,-0.9244525886333246,0.30105931288775395
-0.6645569620253164,0.660759493670886,2,2,1819,-1.033814388971172,0.35879677270906807
-0.6645569620253164,0.6721518987341772,2,2,1820,-1.1607094433903418,0.4225195352759341
-0.6645569620253164,0.6835443037974683,2,2,1821,-1.3109021425188752,0.49190642025508585
-0.6645569620253164,0.6949367088607595,2,2,1822,-1.362771706139559,0.5660486364185972
-0.6645569620253164,0.7063291139240506,2,2,1823,-1.2216673451098043,0.6428586286052077
-0.6645569620253164,0.7177215189873418,2,2,1824,-1.1053501381595239,0.7178626702386136
-0.6645569620253164,0.7291139240506329,2,2,1825,-1.0122128253523268,0.7824209739439286
-0.6645569620253164,0.740506329113924,2,2,1826,-0.9354571718202698,0.8241009674543718
-0.6645569620253164,0.7518987341772152,2,2,1827,-0.8711814926436324,0.8351802240956328
-0.6645569620253164,0.7632911392405063,2,2,1828,-0.8169972235621158,0.8213486141493772
-0.6645569620253164,0.7746835443037975,2,2,1829,-0.7713198719850152,0.7945542677700083
-0.6645569620253164,0.7860759493670886,2,2,1830,-0.7330269691446092,0.763689227687804
-0.6645569620253164,0.7974683544303798,2,2,1831,-0.7012803197915505,0.733487092858536
-0.6645569620253164,0.8088607594936709,2,2,1832,-0.6754267644973281,0.7061885755312713
-0.6645569620253164,0.8202531645569621,2,2,1833,-0.6549394325607429,0.6827908021432352
-0.6645569620253164,0.8316455696202532,2,2,1834,-0.639381290943754,0.6636888442780753
-0.6645569620253164,0.8430379746835444,2,2,1835,-0.628381644109308,0.6489820770471041
-0.6645569620253164,0.8544303797468354,2,2,1836,-0.6216204850375182,0.6386216163656604
-0.6645569620253164,0.8658227848101265,2,2,1837,-0.6188177685067047,0.632483538434278
-0.6645569620253164,0.8772151898734177,2,2,1838,-0.6197258502070723,0.6304065943408488
-0.6645569620253164,0.8886075949367088,2,2,1839,-0.6241239984994382,0.6322123084886277
-0.6645569620253164,0.9,2,2,1840,-0.6318142753269835,0.6377159642545704
-0.6265822784810127,0.0,1,1,1841,-1.9984014443252798e-15,0.9325303245017987
-0.6265822784810127,0.01139240506329114,1,1,1842,-3.774758283725525e-15,0.9172417286213593
-0.6265822784810127,0.02278481012658228,1,1,1843,-5.7731597280507974e-15,0.9015110959524198
-0.6265822784810127,0.03417721518987342,1,1,1844,-1.1324274851176532e-14,0.8853299953013865
-0.6265822784810127,0.04556962025316456,1,1,1845,-5.329070518200737e-15,0.8686907306528426
-0.6265822784810127,0.056962025316455694,1,1,1846,-4.218847493575586e-15,0.85158648857347
-0.6265822784810127,0.06835443037974684,1,1,1847,-6.217248937900858e-15,0.834011499840129
-0.6265822784810127,0.07974683544303797,1,1,1848,-7.327471962526006e-15,0.8159612154905528
-0.6265822784810127,0.09113924050632911,1,1,1849,-6.4392935428258874e-15,0.7974324972752815
-0.6265822784810127,0.10253164556962026,1,1,1850,-3.5527136788004946e-15,0.778423822237757
-0.6265822784810127,0.11392405063291139,1,1,1851,-1.9984014443252798e-15,0.7589355008729101
-0.6265822784810127,0.12531645569620253,1,1,1852,-4.440892098500617e-15,0.7389699080207247
-0.6265822784810127,0.13670886075949368,1,1,1853,-5.995204332975827e-15,0.7185317253540419
-0.6265822784810127,0.14810126582278482,1,1,1854,-7.105427357600977e-15,0.6976281940339094
-0.6265822784810127,0.15949367088607594,1,1,1855,-4.218847493575586e-15,0.676269375850903
-0.6265822784810127,0.17088607594936708,1,1,1856,-2.8865798640254027e-15,0.6544684209667676
-0.6265822784810127,0.18227848101265823,1,1,1857,-5.7731597280507974e-15,0.6322418402395756
-0.6265822784810127,0.19367088607594937,1,1,1858,-3.1086244689504336e-15,0.6096097800761088
-0.6265822784810127,0.20506329113924052,1,1,1859,-2.2204460492503107e-15,0.5865962978214492
-0.6265822784810127,0.21645569620253163,1,1,1860,-5.329070518200737e-15,0.5632296358709248
-0.6265822784810127,0.22784810126582278,1,1,1861,-2.4424906541753412e-15,0.5395424929563296
-0.6265822784810127,0.23924050632911392,1,1,1862,-4.6629367034256464e-15,0.5155722913631569
-0.6265822784810127,0.25063291139240507,1,1,1863,-8.659739592076183e-15,0.4913614390578524
-0.6265822784810127,0.2620253164556962,1,1,1864,-5.329070518200737e-15,0.4669575855988795
-0.6265822784810127,0.27341772151898736,1,1,1865,-4.440892098500617e-15,0.4424138698008624
-0.6265822784810127,0.2848101265822785,1,1,1866,-8.881784197001213e-15,0.41778915454783316
-0.6265822784810127,0.29620253164556964,1,1,1867,-5.7731597280507974e-15,0.3931482383932272
-0.6265822784810127,0.30759493670886073,1,1,1868,-4.6629367034256464e-15,0.3685620222206874
-0.6265822784810127,0.3189873417721519,1,1,1869,-8.215650382226125e-15,0.34410758896159876
-0.6265822784810127,0.330379746835443,1,1,1870,-2.4424906541753412e-15,0.3198681220212437
-0.6265822784810127,0.34177215189873417,1,1,1871,-3.996802888650556e-15,0.2959325443397278
-0.6265822784810127,0.3531645569620253,1,1,1872,-3.996802888650556e-15,0.27239471826864053
-0.6265822784810127,0.36455696202531646,1,1,1873,-3.330669073875464e-15,0.2493520494262031
-0.6265822784810127,0.3759493670886076,1,1,1874,-3.996802888650556e-15,0.22690348305621308
-0.6265822784810127,0.38734177215189874,1,1,1875,-2.4424906541753412e-15,0.20514735704886053
-0.6265822784810127,0.3987341772151899,1,1,1876,-2.664535259100372e-15,0.18418073391449893
-0.6265822784810127,0.41012658227848103,1,1,1877,-4.440892098500617e-15,0.1641044863784527
-0.6265822784810127,0.4215189873417722,1,1,1878,-2.664535259100372e-15,0.14504516714848664
-0.6265822784810127,0.43291139240506327,2,2,1879,-1.5987211554602128e-14,0.1272260672433362
-0.6265822784810127,0.4443037974683544,2,2,1880,-9.32587340685127e-15,0.11120512787798305
-0.6265822784810127,0.45569620253164556,2,2,1881,-2.8865798640254027e-15,0.09880402214767016
-0.6265822784810127,0.4670886075949367,2,2,1882,-2.664535259100372e-15,0.09656363910739713
-0.6265822784810127,0.47848101265822784,2,2,1883,-0.11379105705345063,0.024105701196453232
-0.6265822784810127,0.489873417721519,2,2,1884,-0.14260168284890787,0.012082676565171499
-0.6265822784810127,0.5012658227848101,2,2,1885,-0.17542034493488384,4.352074256530519e-14
-0.6265822784810127,0.5126582278481012,2,2,1886,-0.21098095640895273,4.8627768478580676e-14
-0.6265822784810127,0.5240506329113924,2,2,1887,-0.2493810608662593,4.7961634663805614e-14
-0.6265822784810127,0.5354430379746835,2,2,1888,-0.2909081652593888,0.02903655382477174
-0.6265822784810127,0.5468354430379747,2,2,1889,-0.33586580344381234,0.05021267240831829
-0.6265822784810127,0.5582278481012658,2,2,1890,-0.3845674812526232,0.07151466976230149
-0.6265822784810127,0.569620253164557,2,2,1891,-0.43735708867830125,0.09434337002486544
-0.6265822784810127,0.5810126582278481,2,2,1892,-0.4946323607081326,0.11953632215708157
-0.6265822784810127,0.5924050632911393,2,2,1893,-0.5568721405248545,0.14787681157676988
-0.6265822784810127,0.6037974683544304,2,2,1894,-0.6246743228081584,0.18016228281119198
-0.6265822784810127,0.6151898734177215,2,2,1895,-0.6988155671682744,0.2171713644973979
-0.6265822784810127,0.6265822784810127,2,2,1896,-0.780352912433954,0.25960076244930563
-0.6265822784810127,0.6379746835443038,2,2,1897,-0.8708102888832783,0.30802261910237877
-0.6265822784810127,0.649367088607595,2,2,1898,-0.9725554783478864,0.36288761929840735
-0.6265822784810127,0.660759493670886,2,2,1899,-1.0896724814995082,0.4245542559966596
-0.6265822784810127,0.6721518987341772,2,2,1900,-1.2304440001788484,0.4933014567879764
-0.6265822784810127,0.6835443037974683,2,2,1901,-1.4174896317672612,0.5692834833054358
-0.6265822784810127,0.6949367088607595,2,2,1902,-1.7371360953667463,0.6523632158453898
-0.6265822784810127,0.7063291139240506,2,2,1903,-1.4230083567137868,0.741641399369624
-0.6265822784810127,0.7177215189873418,2,2,1904,-1.2614899094883447,0.8341311060189872
-0.6265822784810127,0.7291139240506329,2,2,1905,-1.147710402641135,0.9211944071199974
-0.6265822784810127,0.740506329113924,2,2,1906,-1.0591468414046872,0.9827690454776239
-0.6265822784810127,0.7518987341772152,2,2,1907,-0.9873573801686104,0.997215278296686
-0.6265822784810127,0.7632911392405063,2,2,1908,-0.9281136005318303,0.9729945737140104
-0.6265822784810127,0.7746835443037975,2,2,1909,-0.8789310144487514,0.9336695658658559
-0.6265822784810127,0.7860759493670886,2,2,1910,-0.8381905002300167,0.8925905291695182
-0.6265822784810127,0.7974683544303798,2,2,1911,-0.8047558434288464,0.8548162434512064
-0.6265822784810127,0.8088607594936709,2,2,1912,-0.7777837746674323,0.8220419816893494
-0.6265822784810127,0.8202531645569621,2,2,1913,-0.7566204315291821,0.7947248928109844
-0.6265822784810127,0.8316455696202532,2,2,1914,-0.7407409029897596,0.7728578444515538
-0.6265822784810127,0.8430379746835444,2,2,1915,-0.7297120010562079,0.7562575639208072
-0.6265822784810127,0.8544303797468354,2,2,1916,-0.7231683298962979,0.744677543949042
-0.6265822784810127,0.8658227848101265,2,2,1917,-0.720796328667554,0.7378541451613038
-0.6265822784810127,0.8772151898734177,2,2,1918,-0.7223232668280923,0.7355257559613279
-0.6265822784810127,0.8886075949367088,2,2,1919,-0.7275093932138574,0.7374405537247264
-0.6265822784810127,0.9,2,2,1920,-0.7361421213750097,0.7433592317476693
-0.5886075949367089,0.0,1,1,1921,-1.9984014443252798e-15,0.9325303245017987
-0.5886075949367089,0.01139240506329114,1,1,1922,-6.4392935428258874e-15,0.9177511845009955
-0.5886075949367089,0.02278481012658228,1,1,1923,-5.329070518200737e-15,0.902553120397756
-0.5886075949367089,0.03417721518987342,1,1,1924,-8.659739592076183e-15,0.8869282796648165
-0.5886075949367089,0.04556962025316456,1,1,1925,-6.4392935428258874e-15,0.870869497710937
-0.5886075949367089,0.056962025316455694,1,1,1926,-8.881784197001213e-15,0.8543704359505135
-0.5886075949367089,0.06835443037974684,1,1,1927,-6.661338147750917e-15,0.8374257336343862
-0.5886075949367089,0.07974683544303797,1,1,1928,-3.1086244689504336e-15,0.8200311737800818
-0.5886075949367089,0.09113924050632911,1,1,1929,-2.664535259100372e-15,0.802183863358173
-0.5886075949367089,0.10253164556962026,1,1,1930,-4.6629367034256464e-15,0.7838824276789328
-0.5886075949367089,0.11392405063291139,1,1,1931,-4.440892098500617e-15,0.7651272186851894
-0.5886075949367089,0.12531645569620253,1,1,1932,-9.32587340685127e-15,0.7459205365985122
-0.5886075949367089,0.13670886075949368,1,1,1933,-5.107025913275707e-15,0.7262668640978328
-0.5886075949367089,0.14810126582278482,1,1,1934,-7.105427357600977e-15,0.7061731119436516
-0.5886075949367089,0.15949367088607594,1,1,1935,-3.1086244689504336e-15,0.6856488747140048
-0.5886075949367089,0.17088607594936708,1,1,1936,-3.1086244689504336e-15,0.6647066951078456
-0.5886075949367089,0.18227848101265823,1,1,1937,-5.7731597280507974e-15,0.6433623351170152
-0.5886075949367089,0.19367088607594937,1,1,1938,-9.992007221626358e-15,0.6216350522887228
-0.5886075949367089,0.20506329113924052,1,1,1939,-7.105427357600977e-15,0.5995478793126717
-0.5886075949367089,0.21645569620253163,1,1,1940,-3.1086244689504336e-15,0.5771279052815542
-0.5886075949367089,0.22784810126582278,1,1,1941,-1.0214051826551388e-14,0.5544065571885942
-0.5886075949367089,0.23924050632911392,1,1,1942,-1.1546319456101562e-14,0.531419880522582
-0.5886075949367089,0.25063291139240507,1,1,1943,-3.5527136788004946e-15,0.5082088181445862
-0.5886075949367089,0.2620253164556962,1,1,1944,-6.4392935428258874e-15,0.484819486873896
-0.5886075949367089,0.27341772151898736,1,1,1945,-9.992007221626358e-15,0.46130345117105614
-0.5886075949367089,0.2848101265822785,1,1,1946,-5.551115123125767e-15,0.4377179926303631
-0.5886075949367089,0.29620253164556964,1,1,1947,-4.6629367034256464e-15,0.4141263721083223
-0.5886075949367089,0.30759493670886073,1,1,1948,-4.6629367034256464e-15,0.39059807737565805
-0.5886075949367089,0.3189873417721519,1,1,1949,-3.330669073875464e-15,0.3672090421837181
-0.5886075949367089,0.330379746835443,1,1,1950,-1.3988810110276875e-14,0.3440418119770815
-0.5886075949367089,0.34177215189873417,1,1,1951,-4.884981308350677e-15,0.3211856185736671
-0.5886075949367089,0.3531645569620253,1,1,1952,-2.2204460492503107e-15,0.2987363179870683
-0.5886075949367089,0.36455696202531646,1,1,1953,-2.2204460492503107e-15,0.27679616136867213
-0.5886075949367089,0.3759493670886076,1,1,1954,-2.8865798640254027e-15,0.25547345011667505
-0.5886075949367089,0.38734177215189874,1,1,1955,-1.9984014443252798e-15,0.23488234930328244
-0.5886075949367089,0.3987341772151899,1,1,1956,-2.664535259100372e-15,0.2151436337244478
-0.5886075949367089,0.41012658227848103,1,1,1957,-2.2204460492503107e-15,0.1963881892540013
-0.5886075949367089,0.4215189873417722,2,2,1958,-5.551115123125767e-15,0.17876745213246759
-0.5886075949367089,0.43291139240506327,2,2,1959,-4.218847493575586e-15,0.16248159913610682
-0.5886075949367089,0.4443037974683544,2,2,1960,-1.976196983832759e-14,0.14786165870249887
-0.5886075949367089,0.45569620253164556,2,2,1961,-0.04531840915675469,0.13567796670520918
-0.5886075949367089,0.4670886075949367,2,2,1962,-0.08214419584365953,0.1288749016456388
-0.5886075949367089,0.47848101265822784,2,2,1963,-0.13901687462395468,0.09666554515194486
-0.5886075949367089,0.489873417721519,2,2,1964,-0.16653743084129533,0.09542680634494531
-0.5886075949367089,0.5012658227848101,2,2,1965,-0.19951797802874607,0.09282751778581794
-0.5886075949367089,0.5126582278481012,2,2,1966,-0.23559011327612364,0.09272224972503415
-0.5886075949367089,0.5240506329113924,2,2,1967,-0.27466489875712474,0.09616626810631566
-0.5886075949367089,0.5354430379746835,2,2,1968,-0.31696299623797025,0.10350672255480542
-0.5886075949367089,0.5468354430379747,2,2,1969,-0.3627632204841929,0.11478545902449482
-0.5886075949367089,0.5582278481012658,2,2,1970,-0.41237626962147783,0.12996974114801846
-0.5886075949367089,0.569620253164557,2,2,1971,-0.4661550559455472,0.14911202366404758
-0.5886075949367089,0.5810126582278481,2,2,1972,-0.5245133485718244,0.17242070615698138
-0.5886075949367089,0.5924050632911393,2,2,1973,-0.5879513556234236,0.20025715663645174
-0.5886075949367089,0.6037974683544304,2,2,1974,-0.6570933913667358,0.2330886007589566
-0.5886075949367089,0.6151898734177215,2,2,1975,-0.7327471667285869,0.2714268173050043
-0.5886075949367089,0.6265822784810127,2,2,1976,-0.8160022873920043,0.3157814742202274
-0.5886075949367089,0.6379746835443038,2,2,1977,-0.9084035303328397,0.3666461177792581
-0.5886075949367089,0.649367088607595,2,2,1978,-1.012277335718667,0.424514007884131
-0.5886075949367089,0.660759493670886,2,2,1979,-1.1313994945447823,0.489907837946408
-0.5886075949367089,0.6721518987341772,2,2,1980,-1.2724794428486554,0.5634106982153202
-0.5886075949367089,0.6835443037974683,2,2,1981,-1.4484074216895382,0.645692499897845
-0.5886075949367089,0.6949367088607595,2,2,1982,-1.6783334836107038,0.7375171561057237
-0.5886075949367089,0.7063291139240506,2,2,1983,-1.5878254831208019,0.8396557723503483
-0.5886075949367089,0.7177215189873418,2,2,1984,-1.4111622037380989,0.9523451780931557
-0.5886075949367089,0.7291139240506329,2,2,1985,-1.2828232566897377,1.0723483950670247
-0.5886075949367089,0.740506329113924,2,2,1986,-1.1843963167013667,1.1771273221858136
-0.5886075949367089,0.7518987341772152,2,2,1987,-1.105921194094549,1.1999440342743983
-0.5886075949367089,0.7632911392405063,2,2,1988,-1.0420527118235001,1.1496665354608626
-0.5886075949367089,0.7746835443037975,2,2,1989,-0.9896373782918809,1.0876555575276292
-0.5886075949367089,0.7860759493670886,2,2,1990,-0.9466487636270122,1.0314675634411967
-0.5886075949367089,0.7974683544303798,2,2,1991,-0.911692229209539,0.9837097843209892
-0.5886075949367089,0.8088607594936709,2,2,1992,-0.8837538767137678,0.9441981461244412
-0.5886075949367089,0.8202531645569621,2,2,1993,-0.8620633128231595,0.9122722013772887
-0.5886075949367089,0.8316455696202532,2,2,1994,-0.846013832982081,0.8872602901281296
-0.5886075949367089,0.8430379746835444,2,2,1995,-0.8351135817304027,0.8685687544255827
-0.5886075949367089,0.8544303797468354,2,2,1996,-0.8289543678646819,0.8556870310514721
-0.5886075949367089,0.8658227848101265,2,2,1997,-0.8271909953749824,0.848175218697192
-0.5886075949367089,0.8772151898734177,2,2,1998,-0.8295270753656492,0.8456502844239772
-0.5886075949367089,0.8886075949367088,2,2,1999,-0.835704928845399,0.8477744400120277
-0.5886075949367089,0.9,2,2,2000,-0.8454981008915997,0.8542459282969354
-0.550632911392405,0.0,1,1,2001,-1.9984014443252798e-15,0.9325303245017987
-0.550632911392405,0.01139240506329114,1,1,2002,-1.1990408665951618e-14,0.9182606720529727
-0.550632911392405,0.02278481012658228,1,1,2003,-3.996802888650556e-15,0.9035952862916657
-0.550632911392405,0.03417721518987342,1,1,2004,-9.5479180117763e-15,0.8885269183418366
-0.550632911392405,0.04556962025316456,1,1,2005,-3.996802888650556e-15,0.8730489640677215
-0.550632911392405,0.056962025316455694,1,1,2006,-1.9984014443252798e-15,0.8571555930938607
-0.550632911392405,0.06835443037974684,1,1,2007,-5.329070518200737e-15,0.8408418910712816
-0.550632911392405,0.07974683544303797,1,1,2008,-7.105427357600977e-15,0.8241040156472391
-0.550632911392405,0.09113924050632911,1,1,2009,-2.664535259100372e-15,0.8069393664501163
-0.550632911392405,0.10253164556962026,1,1,2010,-1.1102230246251504e-14,0.7893467692265149
-0.550632911392405,0.11392405063291139,1,1,2011,-2.664535259100372e-15,0.7713266740671254
-0.550632911392405,0.12531645569620253,1,1,2012,-5.329070518200737e-15,0.7528813674353905
-0.550632911392405,0.13670886075949368,1,1,2013,-3.774758283725525e-15,0.7340151974765845
-0.550632911392405,0.14810126582278482,1,1,2014,-1.2434497875801676e-14,0.7147348118436243
-0.550632911392405,0.15949367088607594,1,1,2015,-3.1086244689504336e-15,0.6950494070436359
-0.550632911392405,0.17088607594936708,1,1,2016,-7.105427357600977e-15,0.6749709881004555
-0.550632911392405,0.18227848101265823,1,1,2017,-5.329070518200737e-15,0.6545146371604946
-0.550632911392405,0.19367088607594937,1,1,2018,-7.105427357600977e-15,0.6336987895606275
-0.550632911392405,0.20506329113924052,1,1,2019,-7.549516567451036e-15,0.6125455158435583
-0.550632911392405,0.21645569620253163,1,1,2020,-1.0436096431476416e-14,0.591080808263075
-0.550632911392405,0.22784810126582278,1,1,2021,-9.76996261670133e-15,0.5693348704751806
-0.550632911392405,0.23924050632911392,1,1,2022,-9.32587340685127e-15,0.5473424093593738
-0.550632911392405,0.25063291139240507,1,1,2023,-6.217248937900858e-15,0.5251429282360415
-0.550632911392405,0.2620253164556962,1,1,2024,-3.996802888650556e-15,0.5027810210954917
-0.550632911392405,0.27341772151898736,1,1,2025,-5.551115123125767e-15,0.48030666774499775
-0.550632911392405,0.2848101265822785,1,1,2026,-8.881784197001213e-15,0.45777552986981257
-0.550632911392405,0.29620253164556964,1,1,2027,-6.217248937900858e-15,0.43524924767630524
-0.550632911392405,0.30759493670886073,1,1,2028,-9.103828801926243e-15,0.4127957357587106
-0.550632911392405,0.3189873417721519,1,1,2029,-2.664535259100372e-15,0.3904894748352459
-0.550632911392405,0.330379746835443,1,1,2030,-3.774758283725525e-15,0.3684117930457854
-0.550632911392405,0.34177215189873417,1,1,2031,-4.218847493575586e-15,0.3466511275365241
-0.550632911392405,0.3531645569620253,1,1,2032,-4.6629367034256464e-15,0.32530325727991116
-0.550632911392405,0.36455696202531646,1,1,2033,-5.329070518200737e-15,0.30447150919451016
-0.550632911392405,0.3759493670886076,1,1,2034,-2.2204460492503107e-15,0.2842669769669554
-0.550632911392405,0.38734177215189874,1,1,2035,-3.774758283725525e-15,0.26480888209254955
-0.550632911392405,0.3987341772151899,1,1,2036,-6.883382752675947e-15,0.24622539232406543
-0.550632911392405,0.41012658227848103,2,2,2037,-9.32587340685127e-15,0.22865557069633471
-0.550632911392405,0.4215189873417722,2,2,2038,-1.2656542480726704e-14,0.21225385967960175
-0.550632911392405,0.43291139240506327,2,2,2039,-4.6629367034256464e-15,0.19720038635082798
-0.550632911392405,0.4443037974683544,2,2,2040,-0.04671958357737389,0.1837271964692285
-0.550632911392405,0.45569620253164556,2,2,2041,-0.08651945856869886,0.17220611471586045
-0.550632911392405,0.4670886075949367,2,2,2042,-0.11806126684607045,0.16364035754629275
-0.550632911392405,0.47848101265822784,2,2,2043,-2.664535259100372e-15,0.16491682727841298
-0.550632911392405,0.489873417721519,2,2,2044,-0.1900191955564984,0.1431603460311025
-0.550632911392405,0.5012658227848101,2,2,2045,-0.22335430735748651,0.14176689707312753
-0.550632911392405,0.5126582278481012,2,2,2046,-0.2600055271812579,0.1425118957217865
-0.550632911392405,0.5240506329113924,2,2,2047,-0.2997339231451528,0.14633546751955442
-0.550632911392405,0.5354430379746835,2,2,2048,-0.34272863292791017,0.15363073774741862
-0.550632911392405,0.5468354430379747,2,2,2049,-0.38925652416827616,0.164659621791525
-0.550632911392405,0.5582278481012658,2,2,2050,-0.4396246695362876,0.17965734099559688
-0.550632911392405,0.569620253164557,2,2,2051,-0.4941852881693784,0.19888858660379605
-0.550632911392405,0.5810126582278481,2,2,2052,-0.553350609362563,0.2226771003254511
-0.550632911392405,0.5924050632911393,2,2,2053,-0.6176147530383749,0.2514094604757206
-0.550632911392405,0.6037974683544304,2,2,2054,-0.6875857494647201,0.2855206298051282
-0.550632911392405,0.6151898734177215,2,2,2055,-0.7640338747945409,0.32547611907826857
-0.550632911392405,0.6265822784810127,2,2,2056,-0.8479666987640244,0.37176509700503907
-0.550632911392405,0.6379746835443038,2,2,2057,-0.9407484507124543,0.4249106429371407
-0.550632911392405,0.649367088607595,2,2,2058,-1.044292309695144,0.4854957334665175
-0.550632911392405,0.660759493670886,2,2,2059,-1.1613613685909687,0.5542038134931577
-0.550632911392405,0.6721518987341772,2,2,2060,-1.2959517060552757,0.6318804270868945
-0.550632911392405,0.6835443037974683,2,2,2061,-1.4532101529632333,0.7196347171282182
-0.550632911392405,0.6949367088607595,2,2,2062,-1.635939660864965,0.819021776440786
-0.550632911392405,0.7063291139240506,2,2,2063,-1.6883591336669166,0.9324016109093958
-0.550632911392405,0.7177215189873418,2,2,2064,-1.5330960574879227,1.063734032084863
-0.550632911392405,0.7291139240506329,2,2,2065,-1.4061962711670482,1.220638012541583
-0.550632911392405,0.740506329113924,2,2,2066,-1.3046406975564135,1.4196802726059967
-0.550632911392405,0.7518987341772152,2,2,2067,-1.22271302384285,1.4936031372671317
-0.550632911392405,0.7632911392405063,2,2,2068,-1.1559864573256595,1.354583965798472
-0.550632911392405,0.7746835443037975,2,2,2069,-1.1014170327510178,1.254090624160814
-0.550632911392405,0.7860759493670886,2,2,2070,-1.0569054251137149,1.177963953550713
-0.550632911392405,0.7974683544303798,2,2,2071,-1.0209578755040734,1.1184129062914714
-0.550632911392405,0.8088607594936709,2,2,2072,-0.9924726207021026,1.0714025721451852
-0.550632911392405,0.8202531645569621,2,2,2073,-0.9706090014213645,1.034543699952869
-0.550632911392405,0.8316455696202532,2,2,2074,-0.954706079541941,1.0062745342032249
-0.550632911392405,0.8430379746835444,2,2,2075,-0.9442307145346945,0.9854962684174281
-0.550632911392405,0.8544303797468354,2,2,2076,-0.9387434729512458,0.9713905099204362
-0.550632911392405,0.8658227848101265,2,2,2077,-0.9378755751647577,0.9633194864852136
-0.550632911392405,0.8772151898734177,2,2,2078,-0.9413128094652677,0.9607676278041334
-0.550632911392405,0.8886075949367088,2,2,2079,-0.9487838990630589,0.9633053467335887
-0.550632911392405,0.9,2,2,2080,-0.9600517103836164,0.9705653258509254
-0.5126582278481012,0.0,1,1,2081,-1.9984014443252798e-15,0.9325303245017987
-0.5126582278481012,0.01139240506329114,1,1,2082,-6.217248937900858e-15,0.9187701912551253
-0.5126582278481012,0.02278481012658228,1,1,2083,-4.884981308350677e-15,0.9046375934473161
-0.5126582278481012,0.03417721518987342,1,1,2084,-3.774758283725525e-15,0.8901259106712428
-0.5126582278481012,0.04556962025316456,1,1,2085,-1.0214051826551388e-14,0.875229128089311
-0.5126582278481012,0.056962025316455694,1,1,2086,-3.1086244689504336e-15,0.8599419566979111
-0.5126582278481012,0.06835443037974684,1,1,2087,-2.8865798640254027e-15,0.8442599662756891
-0.5126582278481012,0.07974683544303797,1,1,2088,-3.996802888650556e-15,0.8281797315717675
-0.5126582278481012,0.09113924050632911,1,1,2089,-4.884981308350677e-15,0.8116989921778148
-0.5126582278481012,0.10253164556962026,1,1,2090,-1.0436096431476416e-14,0.7948168263894535
-0.5126582278481012,0.11392405063291139,1,1,2091,-7.105427357600977e-15,0.777533839198905
-0.5126582278481012,0.12531645569620253,1,1,2092,-5.329070518200737e-15,0.7598523643747661
-0.5126582278481012,0.13670886075949368,1,1,2093,-4.440892098500617e-15,0.7417766803818725
